profile_x, profile_y
23498.0, 19952.0
15889.0, 11616.0
14431.0, 16483.0
23203.0, 16369.0
20457.0, 12220.0
11378.0, 24593.0
14540.0, 14789.0
26996.0, 12533.0
17829.0, 12093.0
12373.0, 20577.0
15492.0, 17437.0
17307.0, 14088.0
16602.0, 14142.0
23051.0, 14796.0
16808.0, 12447.0
12933.0, 16095.0
11936.0, 10416.0
21189.0, 17457.0
15849.0, 16295.0
17344.0, 16702.0
13775.0, 24084.0
11945.0, 14748.0
16805.0, 12757.0
18269.0, 12550.0
22722.0, 13882.0
19372.0, 18003.0
14997.0, 18900.0
14507.0, 11205.0
25690.0, 11320.0
20324.0, 19831.0
20779.0, 14087.0
22141.0, 12745.0
17435.0, 16024.0
14418.0, 14244.0
18707.0, 19532.0
17475.0, 11758.0
21219.0, 21957.0
14684.0, 21177.0
14989.0, 26189.0
27726.0, 15238.0
19265.0, 17711.0
23802.0, 17820.0
17406.0, 19230.0
14580.0, 12150.0
13518.0, 16638.0
20818.0, 10937.0
26582.0, 24736.0
16938.0, 13744.0
19241.0, 14234.0
15796.0, 10427.0
21901.0, 20821.0
20695.0, 10592.0
17472.0, 13748.0
22349.0, 10897.0
18157.0, 11667.0
18578.0, 11890.0
18796.0, 15207.0
11976.0, 12663.0
13549.0, 11140.0
16151.0, 22142.0
20497.0, 18433.0
18041.0, 12646.0
21588.0, 22695.0
19673.0, 13133.0
17282.0, 16518.0
16474.0, 12555.0
20609.0, 16452.0
17095.0, 12099.0
12544.0, 18542.0
13481.0, 13011.0
16696.0, 18226.0
22173.0, 14599.0
22042.0, 12443.0
23667.0, 13081.0
13170.0, 20411.0
18059.0, 29742.0
23841.0, 20036.0
23884.0, 10473.0
12242.0, 13003.0
18069.0, 11522.0
15543.0, 19988.0
13352.0, 16853.0
16013.0, 15932.0
21330.0, 25107.0
16493.0, 16050.0
31253.0, 23501.0
19147.0, 13036.0
15555.0, 10466.0
16476.0, 18206.0
14148.0, 12698.0
17288.0, 12949.0
17052.0, 13997.0
15952.0, 14867.0
14079.0, 15528.0
21149.0, 13814.0
18114.0, 11326.0
18368.0, 12814.0
22141.0, 22491.0
19132.0, 23639.0
19010.0, 14814.0
25512.0, 14637.0
18736.0, 14871.0
16225.0, 19635.0
36089.0, 25015.0
18187.0, 16183.0
20306.0, 15612.0
19115.0, 10797.0
20261.0, 15073.0
22412.0, 20786.0
28081.0, 15887.0
19030.0, 19190.0
22934.0, 12770.0
15561.0, 13787.0
22577.0, 20186.0
17280.0, 17450.0
22644.0, 16056.0
14374.0, 16510.0
14677.0, 14671.0
15586.0, 16226.0
17609.0, 13876.0
30348.0, 12970.0
20380.0, 20786.0
18063.0, 13964.0
28821.0, 14135.0
18344.0, 17816.0
22042.0, 18562.0
15578.0, 11816.0
20480.0, 14577.0
17653.0, 18505.0
21895.0, 30782.0
17132.0, 14756.0
17979.0, 14221.0
24970.0, 27248.0
25264.0, 19843.0
18196.0, 23179.0
18069.0, 19570.0
17183.0, 19856.0
18178.0, 17611.0
19561.0, 12393.0
20049.0, 9050.0
27071.0, 14362.0
17331.0, 14860.0
15050.0, 13228.0
21177.0, 14771.0
17598.0, 16018.0
18233.0, 20059.0
18259.0, 19735.0
16686.0, 19215.0
27435.0, 13024.0
22177.0, 17567.0
16969.0, 13495.0
20460.0, 21602.0
19592.0, 22200.0
19583.0, 19487.0
18083.0, 31857.0
14759.0, 31995.0
17520.0, 15022.0
17676.0, 12433.0
19348.0, 13705.0
21271.0, 15276.0
17170.0, 25905.0
26070.0, 16187.0
27816.0, 24318.0
24679.0, 35271.0
20827.0, 17313.0
17113.0, 14789.0
16680.0, 17266.0
16005.0, 16889.0
17218.0, 16514.0
21480.0, 20780.0
24034.0, 18214.0
19188.0, 11269.0
22313.0, 26566.0
21201.0, 19516.0
21066.0, 20403.0
18689.0, 21573.0
23265.0, 13794.0
18487.0, 15439.0
18591.0, 18837.0
18386.0, 16313.0
17841.0, 17619.0
29237.0, 14440.0
21151.0, 22418.0
22855.0, 20097.0
33641.0, 16722.0
21356.0, 19479.0
19899.0, 17685.0
22903.0, 21526.0
27271.0, 19510.0
17248.0, 14546.0
28868.0, 26241.0
20341.0, 13041.0
19000.0, 18471.0
19959.0, 21032.0
28906.0, 23209.0
22271.0, 12186.0
18864.0, 20972.0
24434.0, 20605.0
19392.0, 11773.0
28728.0, 16071.0
21714.0, 20094.0
19200.0, 33566.0
18439.0, 15859.0
19422.0, 14263.0
18981.0, 19594.0
24021.0, 16392.0
18505.0, 14765.0
25792.0, 18608.0
22617.0, 21176.0
30736.0, 16525.0
25131.0, 22322.0
24753.0, 17573.0
18520.0, 16263.0
25023.0, 21741.0
25135.0, 19403.0
28036.0, 25133.0
19965.0, 21250.0
20698.0, 17590.0
18026.0, 12786.0
22743.0, 12048.0
32309.0, 21914.0
19238.0, 13889.0
25373.0, 24501.0
19906.0, 16521.0
29182.0, 23452.0
22458.0, 13823.0
24540.0, 11972.0
18943.0, 31297.0
26113.0, 16471.0
25541.0, 15680.0
34905.0, 15823.0
23231.0, 20925.0
26538.0, 20537.0
19313.0, 25938.0
24695.0, 19120.0
25124.0, 17371.0
23989.0, 17563.0
21044.0, 16029.0
33885.0, 20281.0
24571.0, 18026.0
22138.0, 15849.0
22996.0, 22442.0
21925.0, 14058.0
28230.0, 19405.0
24975.0, 14614.0
19855.0, 16303.0
21806.0, 20647.0
20357.0, 17162.0
25550.0, 19627.0
24262.0, 18022.0
22920.0, 20227.0
23433.0, 24543.0
29755.0, 17269.0
20241.0, 20162.0
24843.0, 17057.0
23870.0, 23260.0
26793.0, 18389.0
26489.0, 15529.0
28239.0, 28338.0
25536.0, 22785.0
26968.0, 23755.0
27762.0, 20658.0
21469.0, 17032.0
21587.0, 28420.0
30163.0, 18058.0
24906.0, 30971.0
22662.0, 21414.0
22296.0, 17490.0
27344.0, 18719.0
23545.0, 26985.0
27290.0, 25270.0
26591.0, 30373.0
23682.0, 15846.0
29515.0, 15553.0
27053.0, 20434.0
36271.0, 33900.0
28188.0, 23611.0
21093.0, 17042.0
29122.0, 19595.0
22609.0, 23322.0
23641.0, 28742.0
25401.0, 17033.0
29808.0, 23942.0
27711.0, 13764.0
29059.0, 22801.0
30513.0, 15477.0
26723.0, 21806.0
24427.0, 25433.0
21740.0, 22829.0
29332.0, 28179.0
20426.0, 19080.0
22867.0, 12784.0
25930.0, 21477.0
29764.0, 18875.0
28112.0, 16294.0
29777.0, 25838.0
33671.0, 21602.0
26972.0, 21401.0
31693.0, 18547.0
27183.0, 13580.0
22111.0, 31949.0
27107.0, 20597.0
30938.0, 19327.0
30342.0, 17088.0
29545.0, 24521.0
29338.0, 18303.0
22850.0, 19001.0
23834.0, 23883.0
26423.0, 21780.0
25683.0, 26812.0
23626.0, 29453.0
24682.0, 23100.0
21743.0, 17533.0
25652.0, 27502.0
29632.0, 20739.0
26789.0, 27338.0
27111.0, 20222.0
25674.0, 28614.0
27173.0, 27782.0
26228.0, 16574.0
36927.0, 20248.0
29513.0, 24725.0
27964.0, 24362.0
24497.0, 16358.0
31856.0, 19613.0
29346.0, 23786.0
28464.0, 21941.0
25642.0, 18372.0
28256.0, 24007.0
26249.0, 19000.0
29293.0, 26532.0
27821.0, 16858.0
25536.0, 31480.0
26427.0, 25517.0
36747.0, 37097.0
35260.0, 32767.0
35205.0, 16770.0
36790.0, 15415.0
35683.0, 20783.0
29636.0, 17038.0
26072.0, 21629.0
36662.0, 16796.0
26785.0, 16692.0
33808.0, 17195.0
27054.0, 19430.0
30657.0, 25408.0
28699.0, 27566.0
33392.0, 20556.0
29577.0, 18727.0
31460.0, 23165.0
28340.0, 25202.0
31195.0, 18228.0
33485.0, 16806.0
30475.0, 21392.0
30433.0, 22857.0
32744.0, 18122.0
26084.0, 18109.0
28049.0, 19720.0
30151.0, 17376.0
31100.0, 14926.0
31711.0, 12633.0
27333.0, 20414.0
25945.0, 28658.0
26987.0, 22688.0
34059.0, 25598.0
31611.0, 33721.0
29257.0, 14656.0
35678.0, 22971.0
26876.0, 16759.0
30851.0, 20361.0
29620.0, 16048.0
24994.0, 15952.0
26596.0, 25050.0
28948.0, 23788.0
38213.0, 21642.0
28430.0, 24557.0
27116.0, 21409.0
29292.0, 15811.0
34954.0, 20760.0
28758.0, 24890.0
30631.0, 20109.0
29263.0, 23512.0
31011.0, 23211.0
30627.0, 18731.0
32158.0, 20717.0
30990.0, 20955.0
32168.0, 20917.0
29904.0, 21552.0
27117.0, 18057.0
34351.0, 17757.0
34107.0, 36316.0
29190.0, 28335.0
29510.0, 30876.0
36960.0, 25895.0
41015.0, 19960.0
28125.0, 26846.0
26302.0, 24744.0
28055.0, 29503.0
29141.0, 28808.0
33750.0, 26337.0
33318.0, 22891.0
29154.0, 28846.0
41500.0, 18227.0
30864.0, 20418.0
33450.0, 28318.0
36928.0, 25082.0
40477.0, 25669.0
28849.0, 25373.0
47698.0, 36856.0
33257.0, 30832.0
38120.0, 24739.0
37139.0, 25970.0
30566.0, 26607.0
32520.0, 30534.0
34828.0, 31833.0
35586.0, 29167.0
48310.0, 34421.0
33507.0, 30982.0
31694.0, 34165.0
33165.0, 37862.0
38443.0, 30799.0
42310.0, 25984.0
32605.0, 29042.0
34112.0, 32246.0
32900.0, 32505.0
33676.0, 31425.0
39584.0, 34222.0
34662.0, 31525.0
43898.0, 38005.0
41080.0, 44153.0
44135.0, 33569.0
31573.0, 41980.0
44320.0, 35226.0
38047.0, 36346.0
31377.0, 39034.0
38226.0, 29394.0
36095.0, 31921.0
34482.0, 37552.0
41792.0, 43413.0
32040.0, 37622.0
40021.0, 39403.0
31552.0, 40466.0
31695.0, 50198.0
37400.0, 47291.0
32983.0, 43024.0
42929.0, 54678.0
37708.0, 41170.0
33508.0, 38858.0
35559.0, 49096.0
41651.0, 47141.0
38766.0, 45697.0
34982.0, 51187.0
40734.0, 52955.0
49022.0, 49603.0
40416.0, 54382.0
43683.0, 53306.0
44476.0, 52768.0
34042.0, 58650.0
41020.0, 67334.0
45413.0, 56943.0
35565.0, 64481.0
35434.0, 65418.0
38308.0, 64159.0
36620.0, 74671.0
46088.0, 65310.0
39901.0, 75779.0
39804.0, 64661.0
42796.0, 79478.0
36902.0, 72456.0
43818.0, 75237.0
47759.0, 80765.0
39847.0, 91791.0
48613.0, 82784.0
38098.0, 88387.0
38796.0, 91494.0
37083.0, 96881.0
38566.0, 94204.0
39805.0, 105256.0
44039.0, 96396.0
40839.0, 95279.0
40004.0, 92993.0
38151.0, 88633.0
43563.0, 105836.0
46766.0, 101210.0
35100.0, 105103.0
42698.0, 103532.0
40805.0, 105160.0
41012.0, 101869.0
37735.0, 98775.0
41522.0, 101126.0
41087.0, 104089.0
36389.0, 108470.0
36614.0, 112182.0
39900.0, 119634.0
46014.0, 110439.0
44467.0, 110230.0
38399.0, 112363.0
36620.0, 101352.0
40604.0, 108601.0
42172.0, 107086.0
37841.0, 103390.0
44155.0, 109174.0
42941.0, 104529.0
39977.0, 103051.0
39508.0, 104675.0
38660.0, 107780.0
38026.0, 106869.0
42805.0, 103851.0
47355.0, 114359.0
42649.0, 108289.0
59375.0, 104004.0
40959.0, 110477.0
37071.0, 120770.0
39776.0, 108318.0
41720.0, 109877.0
39186.0, 110676.0
39064.0, 120339.0
48926.0, 116860.0
48089.0, 106217.0
45390.0, 109329.0
43316.0, 117341.0
40017.0, 108775.0
