profile_x, profile_y
16038.0, 17910.0
16821.0, 22267.0
15283.0, 21159.0
20305.0, 29056.0
21765.0, 22568.0
14881.0, 15931.0
24015.0, 19927.0
19220.0, 13876.0
17710.0, 15104.0
14173.0, 16519.0
16201.0, 12133.0
21924.0, 19422.0
19337.0, 16760.0
14645.0, 25725.0
19179.0, 17042.0
19023.0, 19273.0
21596.0, 12165.0
17637.0, 14010.0
28523.0, 17879.0
16074.0, 22471.0
20282.0, 11749.0
16825.0, 16416.0
16861.0, 13819.0
22551.0, 12930.0
18456.0, 22664.0
18161.0, 12283.0
18269.0, 16059.0
17275.0, 21436.0
17534.0, 24579.0
18569.0, 18427.0
18000.0, 17894.0
15316.0, 19839.0
20238.0, 12463.0
24298.0, 20100.0
19850.0, 21366.0
18574.0, 13679.0
26145.0, 25979.0
17827.0, 24566.0
16993.0, 22294.0
24015.0, 18639.0
19111.0, 24258.0
19059.0, 27212.0
17951.0, 18616.0
29309.0, 19998.0
19316.0, 23261.0
20610.0, 26594.0
22419.0, 15785.0
21171.0, 22878.0
22697.0, 15813.0
22018.0, 17785.0
19635.0, 17719.0
29089.0, 14477.0
21886.0, 15509.0
21287.0, 25858.0
29707.0, 21584.0
20649.0, 19676.0
25035.0, 32445.0
22668.0, 12826.0
25516.0, 11835.0
27165.0, 23199.0
28995.0, 19485.0
25931.0, 21805.0
24085.0, 17821.0
26955.0, 14326.0
33175.0, 17587.0
29481.0, 19510.0
36284.0, 21206.0
33934.0, 14828.0
36341.0, 17127.0
40309.0, 17157.0
35530.0, 19392.0
40986.0, 12221.0
42985.0, 11900.0
43007.0, 14702.0
50464.0, 17790.0
56132.0, 14976.0
44145.0, 16226.0
49710.0, 16676.0
51947.0, 11840.0
56369.0, 14102.0
49722.0, 17068.0
54164.0, 14951.0
50646.0, 15384.0
47505.0, 15325.0
49691.0, 12156.0
58382.0, 16839.0
50911.0, 18297.0
50542.0, 21149.0
51556.0, 12146.0
54859.0, 17555.0
51573.0, 12707.0
50354.0, 20141.0
49808.0, 23543.0
62085.0, 13028.0
55775.0, 17780.0
52042.0, 29463.0
54347.0, 18020.0
58820.0, 23585.0
53562.0, 22764.0
58718.0, 15125.0
53967.0, 18239.0
52362.0, 16796.0
49182.0, 20772.0
51528.0, 17814.0
50365.0, 16755.0
51412.0, 22645.0
49772.0, 13891.0
52060.0, 12860.0
53971.0, 15029.0
50635.0, 16792.0
57881.0, 12555.0
49115.0, 17539.0
48336.0, 18392.0
54994.0, 21642.0
54762.0, 26725.0
58261.0, 18821.0
55324.0, 21055.0
48399.0, 15129.0
51823.0, 12431.0
48826.0, 19721.0
46713.0, 17357.0
48043.0, 20330.0
53118.0, 20827.0
48122.0, 20867.0
50293.0, 15615.0
49316.0, 15426.0
47970.0, 22021.0
47154.0, 15715.0
53920.0, 12549.0
52235.0, 17490.0
47989.0, 19830.0
48249.0, 20206.0
56464.0, 15778.0
50316.0, 15851.0
49844.0, 18702.0
47946.0, 17867.0
50855.0, 17907.0
51526.0, 14418.0
49791.0, 11910.0
52176.0, 15067.0
51993.0, 16164.0
49036.0, 17033.0
55096.0, 24860.0
50534.0, 13996.0
50116.0, 16362.0
48309.0, 24297.0
48501.0, 18588.0
47854.0, 15382.0
49788.0, 18807.0
52608.0, 15512.0
50075.0, 18084.0
53306.0, 14082.0
48769.0, 19474.0
49160.0, 12606.0
49563.0, 20153.0
60843.0, 22595.0
48574.0, 25550.0
61646.0, 13390.0
53722.0, 29815.0
48704.0, 17031.0
50414.0, 20161.0
48855.0, 16215.0
54140.0, 17606.0
50740.0, 14840.0
52135.0, 22468.0
50212.0, 27040.0
50853.0, 12453.0
45695.0, 16979.0
54671.0, 15355.0
47817.0, 14293.0
51668.0, 13812.0
48005.0, 16449.0
54976.0, 20097.0
55895.0, 15537.0
49104.0, 18276.0
48542.0, 19886.0
54986.0, 17625.0
52069.0, 14308.0
53368.0, 13102.0
53073.0, 20497.0
45673.0, 16521.0
46625.0, 16070.0
48371.0, 17769.0
47232.0, 14191.0
46744.0, 23028.0
46719.0, 23023.0
48268.0, 19644.0
51286.0, 15461.0
48067.0, 10930.0
49358.0, 9833.0
49320.0, 18657.0
49966.0, 12774.0
48927.0, 16705.0
50247.0, 21011.0
58290.0, 13935.0
51377.0, 20671.0
46910.0, 12837.0
50397.0, 19644.0
50160.0, 22865.0
50872.0, 26288.0
51591.0, 27033.0
46833.0, 12805.0
47299.0, 23277.0
50303.0, 13674.0
48867.0, 20450.0
46440.0, 30148.0
57185.0, 12657.0
51301.0, 15985.0
48150.0, 16448.0
49057.0, 17583.0
55530.0, 19544.0
48333.0, 13560.0
56762.0, 16024.0
50586.0, 22863.0
55057.0, 19332.0
45041.0, 24288.0
48211.0, 22249.0
60305.0, 22634.0
48775.0, 12365.0
51740.0, 11010.0
55204.0, 15027.0
48360.0, 14307.0
58061.0, 19595.0
53085.0, 14894.0
53900.0, 16098.0
50336.0, 10365.0
47138.0, 15895.0
51133.0, 16917.0
47180.0, 26348.0
49931.0, 16209.0
45447.0, 27584.0
57584.0, 13588.0
54681.0, 23231.0
46054.0, 24263.0
53488.0, 17744.0
47988.0, 17665.0
48370.0, 19880.0
46357.0, 10976.0
53240.0, 16740.0
50361.0, 19145.0
48874.0, 13448.0
49694.0, 22242.0
51977.0, 12680.0
56427.0, 14451.0
53062.0, 20949.0
52957.0, 30342.0
47987.0, 18650.0
50189.0, 16401.0
46918.0, 11784.0
51601.0, 13002.0
49762.0, 17994.0
51081.0, 14777.0
52953.0, 21253.0
53090.0, 29017.0
50399.0, 18554.0
46299.0, 19669.0
51696.0, 28627.0
50462.0, 17090.0
50253.0, 13252.0
53509.0, 20796.0
52680.0, 22893.0
52286.0, 14523.0
52383.0, 16944.0
52454.0, 22913.0
48392.0, 18959.0
49067.0, 13623.0
50533.0, 14887.0
50379.0, 16671.0
49026.0, 30672.0
50520.0, 17343.0
54338.0, 22101.0
60138.0, 19778.0
48742.0, 22954.0
57162.0, 14908.0
63442.0, 24568.0
51550.0, 20119.0
51372.0, 25416.0
53784.0, 22687.0
60428.0, 14324.0
48038.0, 22521.0
49842.0, 16853.0
58359.0, 19110.0
56712.0, 14906.0
50372.0, 17094.0
52120.0, 16152.0
51141.0, 14000.0
58649.0, 14686.0
55352.0, 17535.0
54210.0, 19838.0
54883.0, 23240.0
52779.0, 15890.0
53401.0, 26196.0
50628.0, 25920.0
51285.0, 21937.0
51457.0, 13261.0
49478.0, 20491.0
51387.0, 14637.0
51590.0, 20505.0
50045.0, 18145.0
54022.0, 19593.0
55166.0, 20142.0
51467.0, 20319.0
50779.0, 17052.0
52444.0, 24796.0
51116.0, 19919.0
50765.0, 17966.0
55694.0, 23017.0
59375.0, 15482.0
54151.0, 16194.0
55809.0, 16404.0
55092.0, 25024.0
53533.0, 11895.0
55407.0, 16206.0
50122.0, 12789.0
52048.0, 17182.0
63951.0, 13542.0
58568.0, 16276.0
51529.0, 15652.0
52907.0, 16435.0
52754.0, 21870.0
54511.0, 16263.0
54517.0, 22617.0
52074.0, 15625.0
57398.0, 12427.0
54916.0, 20471.0
52576.0, 21396.0
61837.0, 19267.0
55133.0, 19602.0
61695.0, 18897.0
52426.0, 17218.0
56415.0, 17323.0
56656.0, 26235.0
51238.0, 9036.0
52657.0, 14084.0
59791.0, 15999.0
58170.0, 17800.0
52795.0, 15649.0
53331.0, 17494.0
59502.0, 18856.0
57255.0, 18408.0
53232.0, 15873.0
52196.0, 19603.0
57642.0, 27602.0
58864.0, 13704.0
54519.0, 23053.0
55489.0, 16261.0
57874.0, 26132.0
55743.0, 15468.0
60315.0, 25295.0
63167.0, 12671.0
62776.0, 21508.0
53356.0, 18465.0
54806.0, 17667.0
54192.0, 15966.0
53835.0, 16649.0
57879.0, 25459.0
64993.0, 21033.0
58381.0, 15462.0
54504.0, 12427.0
58108.0, 14789.0
57039.0, 18094.0
60334.0, 16206.0
75666.0, 14161.0
61578.0, 13524.0
62730.0, 16984.0
67991.0, 21281.0
58355.0, 13662.0
63233.0, 11847.0
60516.0, 10255.0
57512.0, 10110.0
64115.0, 13791.0
59999.0, 25264.0
61122.0, 18114.0
60488.0, 26692.0
63509.0, 15393.0
67680.0, 28156.0
59203.0, 14027.0
62287.0, 16352.0
65374.0, 18718.0
64078.0, 25541.0
59928.0, 21271.0
60772.0, 21731.0
63134.0, 19931.0
65096.0, 26890.0
60818.0, 11792.0
59334.0, 12804.0
62888.0, 12257.0
63233.0, 17280.0
59233.0, 14428.0
59548.0, 17376.0
57021.0, 19771.0
57645.0, 26756.0
58565.0, 14735.0
59501.0, 13335.0
61386.0, 16008.0
57676.0, 24038.0
61672.0, 11175.0
60542.0, 13169.0
58321.0, 11855.0
72350.0, 23799.0
59466.0, 17017.0
58572.0, 20951.0
59323.0, 14004.0
60016.0, 12002.0
58815.0, 31538.0
58427.0, 17774.0
59647.0, 20115.0
62298.0, 18561.0
60585.0, 19790.0
61925.0, 19059.0
62358.0, 28417.0
75256.0, 16598.0
60544.0, 14256.0
62638.0, 14409.0
66852.0, 15480.0
61289.0, 20254.0
59992.0, 15974.0
59660.0, 23250.0
62483.0, 14924.0
64403.0, 15418.0
65130.0, 14446.0
76091.0, 21182.0
61174.0, 22162.0
63165.0, 21739.0
68272.0, 27969.0
67928.0, 21877.0
62790.0, 20180.0
60819.0, 15918.0
63808.0, 20125.0
61357.0, 19084.0
64199.0, 22203.0
65763.0, 19786.0
65026.0, 27432.0
63341.0, 16547.0
65992.0, 18653.0
63776.0, 23148.0
66391.0, 14373.0
69515.0, 19687.0
63151.0, 17726.0
64378.0, 18808.0
73907.0, 15220.0
66695.0, 25086.0
62907.0, 18049.0
59614.0, 23203.0
62723.0, 20079.0
58254.0, 17160.0
60965.0, 16776.0
61355.0, 23261.0
65635.0, 18878.0
66308.0, 15418.0
58547.0, 16452.0
59218.0, 17717.0
56597.0, 16046.0
65734.0, 19768.0
64199.0, 22230.0
63164.0, 23822.0
63724.0, 17443.0
72304.0, 24342.0
63610.0, 19393.0
59325.0, 14791.0
64972.0, 24305.0
67585.0, 15228.0
67410.0, 12025.0
61026.0, 21709.0
61658.0, 29136.0
65422.0, 17647.0
67546.0, 25564.0
69154.0, 16455.0
72107.0, 21175.0
62842.0, 18784.0
66775.0, 20093.0
72379.0, 19006.0
77108.0, 22751.0
68171.0, 12533.0
66611.0, 11612.0
69406.0, 14897.0
75899.0, 21172.0
72285.0, 13166.0
70570.0, 17850.0
78530.0, 18168.0
77078.0, 13360.0
69336.0, 24662.0
71777.0, 16238.0
83802.0, 12868.0
74633.0, 14792.0
70274.0, 23290.0
72451.0, 20715.0
75430.0, 18476.0
74876.0, 18440.0
79895.0, 19812.0
74885.0, 16664.0
71868.0, 19297.0
70323.0, 12447.0
80263.0, 19007.0
73714.0, 17572.0
76894.0, 18041.0
72191.0, 24967.0
72292.0, 13402.0
76147.0, 16910.0
76494.0, 15071.0
82018.0, 18562.0
79710.0, 21113.0
74850.0, 21551.0
74919.0, 16161.0
85894.0, 14857.0
80345.0, 22934.0
80352.0, 15847.0
80730.0, 15581.0
77961.0, 19022.0
73672.0, 17207.0
78102.0, 22910.0
78183.0, 15575.0
81524.0, 15860.0
74791.0, 22345.0
76664.0, 28581.0
88623.0, 19280.0
81877.0, 17492.0
86392.0, 20866.0
79802.0, 22984.0
75971.0, 14990.0
75853.0, 18639.0
83887.0, 13354.0
82162.0, 26924.0
79901.0, 15876.0
79244.0, 15604.0
78403.0, 13274.0
80517.0, 22841.0
79202.0, 13256.0
78576.0, 15717.0
82801.0, 12657.0
78906.0, 14612.0
81907.0, 15720.0
83144.0, 16700.0
75567.0, 13814.0
77930.0, 12277.0
81211.0, 23692.0
83430.0, 21821.0
82478.0, 15851.0
85415.0, 22722.0
84344.0, 15375.0
82131.0, 18771.0
81715.0, 15470.0
84677.0, 18007.0
82356.0, 14636.0
79392.0, 21939.0
81096.0, 14507.0
82814.0, 19663.0
88615.0, 18044.0
87403.0, 13059.0
88597.0, 14823.0
80404.0, 21592.0
84895.0, 30484.0
90482.0, 24203.0
91963.0, 14719.0
81092.0, 13789.0
84682.0, 12391.0
82919.0, 22592.0
81055.0, 18074.0
81659.0, 14695.0
88450.0, 26040.0
84736.0, 16819.0
98255.0, 23695.0
87892.0, 15761.0
84497.0, 13475.0
84510.0, 20238.0
82874.0, 14012.0
84566.0, 17029.0
85221.0, 16324.0
84573.0, 15957.0
82154.0, 17160.0
88607.0, 17131.0
86275.0, 14813.0
87703.0, 13529.0
90893.0, 23892.0
88276.0, 22889.0
87690.0, 15062.0
97000.0, 15271.0
87895.0, 17054.0
85707.0, 21842.0
105050.0, 28822.0
88556.0, 18814.0
90581.0, 17294.0
89490.0, 13316.0
93903.0, 17128.0
93685.0, 21986.0
97883.0, 18234.0
90522.0, 21253.0
98010.0, 15359.0
86829.0, 15994.0
93343.0, 21255.0
86696.0, 20923.0
93822.0, 19598.0
85417.0, 17815.0
87642.0, 15706.0
87060.0, 17560.0
89854.0, 15840.0
93539.0, 14827.0
90265.0, 24284.0
90609.0, 17907.0
99084.0, 17578.0
91013.0, 17702.0
94940.0, 19843.0
87590.0, 12877.0
93317.0, 16625.0
90105.0, 20493.0
93790.0, 31857.0
89871.0, 13281.0
89520.0, 14232.0
94862.0, 29470.0
96653.0, 19786.0
91613.0, 25396.0
93091.0, 26142.0
90467.0, 21765.0
91816.0, 20181.0
93156.0, 14315.0
93583.0, 14834.0
101416.0, 17636.0
91614.0, 17907.0
90757.0, 15530.0
96523.0, 17843.0
92100.0, 16398.0
94591.0, 20301.0
91139.0, 22042.0
93007.0, 20595.0
101514.0, 15485.0
98979.0, 20231.0
93992.0, 15338.0
96975.0, 23402.0
97885.0, 24649.0
96892.0, 20225.0
96933.0, 29466.0
92917.0, 31384.0
96885.0, 17969.0
96782.0, 15095.0
97987.0, 14751.0
100463.0, 17879.0
95050.0, 26787.0
104245.0, 18220.0
106710.0, 25829.0
104327.0, 32682.0
100040.0, 19293.0
98414.0, 17024.0
96808.0, 18984.0
98388.0, 18627.0
102302.0, 18849.0
104124.0, 22457.0
106582.0, 19194.0
101843.0, 12089.0
104299.0, 27190.0
103928.0, 17439.0
104718.0, 22567.0
102341.0, 23394.0
109586.0, 14972.0
103089.0, 18392.0
101700.0, 24588.0
104158.0, 19987.0
101511.0, 18284.0
113506.0, 16960.0
106086.0, 23975.0
106869.0, 20191.0
115270.0, 19227.0
106930.0, 21311.0
106733.0, 19806.0
107539.0, 24179.0
113887.0, 21526.0
104300.0, 16045.0
113381.0, 28563.0
107332.0, 14657.0
106139.0, 18812.0
108702.0, 21900.0
115229.0, 24832.0
109857.0, 14854.0
107859.0, 23220.0
111412.0, 23494.0
108958.0, 13214.0
118199.0, 16732.0
110532.0, 22679.0
107593.0, 35403.0
109101.0, 17716.0
109361.0, 16222.0
107214.0, 21019.0
115033.0, 17856.0
111498.0, 16122.0
117334.0, 21338.0
113951.0, 22975.0
123521.0, 18056.0
115541.0, 23310.0
117574.0, 18993.0
111825.0, 17408.0
116953.0, 23785.0
120118.0, 21661.0
121752.0, 27585.0
114363.0, 24326.0
116221.0, 19730.0
112870.0, 16026.0
116784.0, 14318.0
128233.0, 20938.0
116883.0, 14466.0
121170.0, 26013.0
116947.0, 19290.0
125530.0, 24017.0
122794.0, 16566.0
122739.0, 14261.0
120581.0, 31847.0
124465.0, 16472.0
125250.0, 18741.0
133957.0, 15116.0
125296.0, 26143.0
126966.0, 23065.0
122281.0, 27261.0
123865.0, 20565.0
126024.0, 19828.0
126313.0, 17868.0
123707.0, 15737.0
133427.0, 23332.0
127130.0, 20760.0
123588.0, 18193.0
127111.0, 24147.0
125814.0, 14059.0
130938.0, 18735.0
128864.0, 18226.0
122970.0, 18340.0
126063.0, 25168.0
124804.0, 19538.0
125631.0, 23460.0
127441.0, 21626.0
125298.0, 21116.0
125771.0, 26375.0
132107.0, 20669.0
121608.0, 23441.0
127640.0, 19047.0
126782.0, 24373.0
129122.0, 19201.0
124285.0, 16973.0
129372.0, 29897.0
126991.0, 23255.0
127454.0, 25988.0
126740.0, 23026.0
121303.0, 21096.0
122181.0, 30976.0
128685.0, 20782.0
126372.0, 33567.0
121334.0, 26341.0
122974.0, 21375.0
129382.0, 19427.0
121462.0, 25721.0
123834.0, 24258.0
124496.0, 31486.0
121452.0, 22244.0
129236.0, 22128.0
125141.0, 25762.0
135785.0, 38931.0
126215.0, 27174.0
121387.0, 21023.0
128557.0, 23271.0
123041.0, 26618.0
121605.0, 31397.0
124619.0, 20254.0
128655.0, 25006.0
126446.0, 16249.0
126079.0, 27208.0
128410.0, 20413.0
123324.0, 23828.0
123714.0, 28700.0
120643.0, 26757.0
128022.0, 28824.0
120857.0, 24600.0
123902.0, 21798.0
126472.0, 27924.0
128464.0, 24049.0
129659.0, 24148.0
130505.0, 33503.0
135140.0, 26316.0
128127.0, 25011.0
133450.0, 26511.0
128754.0, 21879.0
124665.0, 37994.0
129638.0, 26854.0
133542.0, 27091.0
131836.0, 25209.0
133533.0, 28669.0
132129.0, 22503.0
127062.0, 25030.0
127137.0, 29821.0
129126.0, 29381.0
126979.0, 33133.0
125924.0, 35354.0
126630.0, 30469.0
123748.0, 26221.0
127357.0, 35660.0
130986.0, 26753.0
126352.0, 34444.0
127450.0, 27454.0
124143.0, 35516.0
126131.0, 33818.0
124408.0, 23741.0
132224.0, 25165.0
126426.0, 30867.0
125926.0, 32286.0
120354.0, 24117.0
125915.0, 26271.0
125192.0, 30138.0
120889.0, 29945.0
118177.0, 25593.0
120353.0, 29636.0
118148.0, 25199.0
121278.0, 35862.0
118547.0, 25504.0
114217.0, 38863.0
112761.0, 28418.0
122598.0, 38030.0
119473.0, 33146.0
119145.0, 24529.0
119995.0, 23709.0
119750.0, 34558.0
110051.0, 27366.0
106599.0, 29863.0
114883.0, 26511.0
106429.0, 25150.0
110000.0, 27208.0
103561.0, 27803.0
104504.0, 34160.0
102819.0, 35385.0
106473.0, 29115.0
102847.0, 27396.0
103473.0, 34771.0
100830.0, 33696.0
103033.0, 29891.0
103703.0, 23546.0
100329.0, 29522.0
98273.0, 32654.0
98805.0, 28091.0
93989.0, 30761.0
94439.0, 31065.0
95760.0, 29678.0
96670.0, 26187.0
94819.0, 25374.0
89265.0, 31767.0
89113.0, 36959.0
88361.0, 34149.0
94846.0, 35860.0
90186.0, 43091.0
87500.0, 23178.0
91846.0, 30435.0
82953.0, 28411.0
85911.0, 30320.0
83109.0, 26841.0
76968.0, 26058.0
77756.0, 36395.0
77672.0, 33991.0
84273.0, 31988.0
74715.0, 35085.0
74122.0, 34501.0
71632.0, 29946.0
74724.0, 35205.0
68357.0, 40368.0
66576.0, 33736.0
65291.0, 37087.0
66335.0, 35697.0
62766.0, 29880.0
63958.0, 32622.0
61531.0, 33254.0
60407.0, 32804.0
59775.0, 33564.0
55058.0, 28480.0
64176.0, 29319.0
59204.0, 48511.0
53045.0, 42412.0
53129.0, 40260.0
58881.0, 36420.0
64026.0, 31125.0
50914.0, 37942.0
48965.0, 41205.0
49594.0, 44601.0
50911.0, 42741.0
53770.0, 39707.0
55229.0, 39085.0
48925.0, 44823.0
61892.0, 33187.0
50685.0, 36034.0
54374.0, 41497.0
56786.0, 37210.0
59715.0, 40890.0
50256.0, 40838.0
66404.0, 52903.0
54199.0, 51257.0
65903.0, 45975.0
59368.0, 47332.0
53010.0, 43623.0
56021.0, 46838.0
59350.0, 52095.0
60515.0, 50221.0
74207.0, 57907.0
60353.0, 54210.0
59320.0, 58083.0
60002.0, 60187.0
66558.0, 57739.0
72073.0, 56093.0
61398.0, 58638.0
62524.0, 63955.0
62692.0, 65908.0
64161.0, 67485.0
71438.0, 75622.0
64025.0, 76609.0
73439.0, 83830.0
72248.0, 94222.0
75483.0, 86889.0
64171.0, 99870.0
78767.0, 98417.0
71945.0, 107302.0
66343.0, 119895.0
71028.0, 117751.0
70732.0, 128757.0
70080.0, 145207.0
76375.0, 160473.0
68937.0, 171358.0
74549.0, 184810.0
67680.0, 199261.0
68137.0, 216209.0
73428.0, 229973.0
69321.0, 242692.0
79057.0, 270968.0
73757.0, 276189.0
71046.0, 289293.0
69004.0, 313454.0
77728.0, 332175.0
73556.0, 347842.0
70492.0, 369492.0
72289.0, 386210.0
82541.0, 404803.0
73131.0, 421765.0
75991.0, 437117.0
78362.0, 453703.0
67781.0, 474242.0
74284.0, 500112.0
78392.0, 508308.0
67464.0, 527227.0
66476.0, 544040.0
69742.0, 549194.0
65587.0, 574192.0
73789.0, 583046.0
68598.0, 600497.0
66329.0, 601808.0
70899.0, 625424.0
64401.0, 627187.0
68042.0, 639198.0
69868.0, 652096.0
66053.0, 668251.0
73932.0, 671471.0
60918.0, 684213.0
58762.0, 693474.0
59549.0, 709314.0
59078.0, 709016.0
61604.0, 723470.0
63797.0, 722912.0
66094.0, 733445.0
57798.0, 739873.0
56344.0, 741082.0
60336.0, 756966.0
62845.0, 761359.0
58781.0, 767400.0
57481.0, 773668.0
54622.0, 775965.0
55681.0, 781745.0
51156.0, 777976.0
53721.0, 789992.0
54071.0, 789834.0
47973.0, 797220.0
47871.0, 799613.0
50736.0, 810343.0
54173.0, 800207.0
54750.0, 805929.0
48381.0, 810444.0
46641.0, 805063.0
49364.0, 822922.0
50763.0, 821807.0
46605.0, 826406.0
51044.0, 839016.0
51144.0, 832651.0
48407.0, 841062.0
47651.0, 837913.0
48532.0, 834179.0
45990.0, 832578.0
50402.0, 823113.0
53332.0, 819159.0
49056.0, 800411.0
66479.0, 782918.0
44229.0, 768920.0
42799.0, 755606.0
45665.0, 725947.0
47883.0, 708095.0
44972.0, 677919.0
45002.0, 649981.0
55141.0, 620826.0
53419.0, 573480.0
51830.0, 540879.0
50311.0, 508899.0
46729.0, 462684.0
46055.0, 439054.0
