profile_x, profile_y
9102.0, 14774.0
12040.0, 18994.0
9016.0, 16162.0
8930.0, 14916.0
7417.0, 5934.0
6510.0, 9911.0
7574.0, 11422.0
9557.0, 16346.0
9463.0, 17263.0
15764.0, 6852.0
11109.0, 7926.0
10599.0, 25374.0
9365.0, 9556.0
8779.0, 19561.0
5352.0, 7873.0
19314.0, 16985.0
8228.0, 11457.0
14333.0, 23461.0
7491.0, 12541.0
9706.0, 15150.0
16526.0, 17230.0
11610.0, 10389.0
12492.0, 13554.0
6978.0, 6000.0
6313.0, 13091.0
10329.0, 20324.0
16261.0, 12121.0
6786.0, 6960.0
8956.0, 12625.0
7799.0, 18554.0
16271.0, 6993.0
8850.0, 14246.0
10413.0, 10573.0
15624.0, 20119.0
6435.0, 15831.0
9749.0, 14827.0
14204.0, 20354.0
9123.0, 17909.0
11142.0, 14152.0
10909.0, 13683.0
9795.0, 19222.0
7675.0, 17903.0
8417.0, 11876.0
9179.0, 11000.0
26651.0, 14022.0
12469.0, 20450.0
11320.0, 29401.0
9951.0, 10392.0
8062.0, 18956.0
13471.0, 16341.0
21324.0, 17629.0
16673.0, 9994.0
11876.0, 11707.0
12029.0, 22845.0
12339.0, 13700.0
12241.0, 19464.0
11630.0, 17046.0
16388.0, 25707.0
16846.0, 20813.0
9564.0, 12401.0
20690.0, 16643.0
16219.0, 11912.0
13120.0, 11837.0
8229.0, 13009.0
10661.0, 9223.0
17417.0, 17279.0
15504.0, 13312.0
9503.0, 23448.0
14229.0, 14213.0
14185.0, 16875.0
16737.0, 9909.0
12397.0, 11700.0
23852.0, 15447.0
11329.0, 19611.0
15156.0, 10050.0
10554.0, 15814.0
11204.0, 10971.0
16257.0, 9672.0
12725.0, 20837.0
12915.0, 10542.0
12201.0, 12996.0
11707.0, 16697.0
15881.0, 22418.0
12875.0, 14353.0
12778.0, 14052.0
8580.0, 15335.0
12725.0, 8819.0
18620.0, 17194.0
13084.0, 18609.0
11883.0, 9143.0
19165.0, 24731.0
11344.0, 23433.0
10242.0, 18725.0
16160.0, 15930.0
11556.0, 21406.0
11659.0, 24637.0
10507.0, 15209.0
21823.0, 17850.0
11581.0, 18656.0
12823.0, 25958.0
13730.0, 15541.0
13667.0, 23377.0
18254.0, 12631.0
14113.0, 15193.0
9531.0, 10827.0
22808.0, 10883.0
11247.0, 12295.0
10866.0, 21702.0
18005.0, 18722.0
8997.0, 16963.0
13396.0, 30831.0
10809.0, 9376.0
12993.0, 8602.0
14320.0, 20310.0
16202.0, 17383.0
10894.0, 20079.0
8271.0, 14997.0
9884.0, 11554.0
15166.0, 15699.0
8675.0, 16590.0
16226.0, 19092.0
11607.0, 11862.0
13275.0, 16246.0
13975.0, 13259.0
9521.0, 18017.0
12720.0, 10102.0
12900.0, 8311.0
12675.0, 11270.0
19030.0, 15285.0
24946.0, 12527.0
10952.0, 14402.0
14681.0, 13391.0
15918.0, 9149.0
19518.0, 12075.0
11080.0, 14389.0
16458.0, 12388.0
12441.0, 12832.0
7253.0, 13023.0
10259.0, 10535.0
17929.0, 15910.0
10501.0, 15033.0
10936.0, 18702.0
10936.0, 10757.0
12671.0, 17626.0
10071.0, 9899.0
8170.0, 16911.0
8548.0, 18438.0
20333.0, 10523.0
14650.0, 14489.0
9196.0, 26593.0
12694.0, 13521.0
17594.0, 19501.0
11960.0, 18551.0
17354.0, 15465.0
12643.0, 15370.0
10665.0, 11024.0
8949.0, 17209.0
9642.0, 13971.0
9692.0, 13176.0
10866.0, 21298.0
8972.0, 12492.0
15242.0, 10513.0
13339.0, 12052.0
11819.0, 13124.0
18054.0, 11413.0
8261.0, 16158.0
8235.0, 18087.0
14736.0, 19096.0
15468.0, 24906.0
17267.0, 16920.0
12704.0, 18235.0
9386.0, 12399.0
12424.0, 9903.0
10027.0, 17974.0
7477.0, 15890.0
8045.0, 18976.0
15407.0, 16201.0
9763.0, 17245.0
12424.0, 12693.0
12794.0, 13413.0
9010.0, 19590.0
8578.0, 13603.0
14881.0, 10201.0
13160.0, 14836.0
9692.0, 18890.0
10500.0, 16735.0
16693.0, 14031.0
12668.0, 13153.0
13097.0, 18475.0
9062.0, 17537.0
10558.0, 15472.0
13585.0, 10927.0
11488.0, 10304.0
14566.0, 13195.0
13741.0, 13147.0
10259.0, 14960.0
17184.0, 25149.0
13178.0, 14008.0
11833.0, 15201.0
9988.0, 23911.0
10293.0, 16218.0
9902.0, 13297.0
12571.0, 14137.0
14381.0, 14976.0
12270.0, 16792.0
15540.0, 11964.0
10796.0, 18471.0
10466.0, 10874.0
12786.0, 16665.0
21310.0, 20151.0
10524.0, 25139.0
24257.0, 11934.0
16635.0, 27346.0
12978.0, 14356.0
12583.0, 18700.0
14721.0, 14054.0
17865.0, 16319.0
14204.0, 13341.0
14243.0, 20509.0
12873.0, 26330.0
11890.0, 9088.0
7407.0, 15449.0
22194.0, 14520.0
11548.0, 14410.0
14789.0, 14380.0
13797.0, 14844.0
20655.0, 18892.0
20975.0, 13795.0
12490.0, 17992.0
11639.0, 18978.0
18678.0, 17339.0
14410.0, 13223.0
14719.0, 10270.0
14634.0, 17945.0
9297.0, 15243.0
9369.0, 14511.0
15225.0, 14731.0
10078.0, 10437.0
11727.0, 21986.0
9362.0, 21920.0
12404.0, 17166.0
17725.0, 13444.0
11800.0, 9158.0
13449.0, 9011.0
13412.0, 17843.0
14404.0, 10234.0
13987.0, 15228.0
14607.0, 19903.0
22169.0, 11385.0
15621.0, 19106.0
11088.0, 9507.0
14374.0, 17426.0
14467.0, 21110.0
15061.0, 11566.0
14860.0, 21059.0
10423.0, 9479.0
11671.0, 21120.0
14570.0, 11798.0
17519.0, 18096.0
10051.0, 27963.0
22412.0, 10291.0
16369.0, 13212.0
11906.0, 15034.0
13554.0, 15500.0
19966.0, 16468.0
12195.0, 13038.0
20717.0, 14329.0
15198.0, 21980.0
19762.0, 16530.0
8920.0, 21496.0
13414.0, 19801.0
24690.0, 18737.0
12595.0, 10839.0
16850.0, 8896.0
20268.0, 11241.0
12911.0, 12449.0
22727.0, 17457.0
17000.0, 12708.0
15634.0, 14935.0
15028.0, 9234.0
10999.0, 14373.0
15543.0, 16117.0
11461.0, 25019.0
14819.0, 13614.0
11597.0, 24074.0
21376.0, 9350.0
20295.0, 20653.0
9831.0, 21926.0
16568.0, 14472.0
12524.0, 15687.0
12145.0, 19973.0
11126.0, 9937.0
16078.0, 13403.0
16922.0, 15829.0
12488.0, 11984.0
13961.0, 20399.0
16704.0, 10498.0
20401.0, 14900.0
17062.0, 15909.0
17220.0, 24171.0
14654.0, 19365.0
14369.0, 17410.0
10711.0, 8901.0
14118.0, 9755.0
14006.0, 15116.0
15154.0, 11896.0
15630.0, 19064.0
18579.0, 26431.0
14467.0, 16305.0
9453.0, 17017.0
16203.0, 27453.0
14983.0, 14257.0
12676.0, 15139.0
16422.0, 19504.0
16020.0, 20568.0
16014.0, 12262.0
16569.0, 12972.0
15464.0, 20768.0
10817.0, 16537.0
12108.0, 11413.0
14130.0, 13376.0
14129.0, 15087.0
18174.0, 29942.0
15737.0, 14216.0
17544.0, 20439.0
23757.0, 16934.0
11796.0, 19450.0
21723.0, 11029.0
26973.0, 23439.0
14677.0, 16807.0
15452.0, 23463.0
16530.0, 20018.0
21132.0, 11656.0
11160.0, 20577.0
13025.0, 14748.0
15593.0, 16372.0
15494.0, 13217.0
12098.0, 14976.0
15064.0, 14477.0
12988.0, 10692.0
22504.0, 11034.0
18149.0, 14144.0
17286.0, 16997.0
16680.0, 21728.0
14000.0, 12780.0
16248.0, 22918.0
16475.0, 22679.0
14025.0, 17809.0
12332.0, 12252.0
10625.0, 18241.0
12714.0, 11376.0
13438.0, 17848.0
13046.0, 16733.0
16802.0, 16766.0
16528.0, 18543.0
13226.0, 18635.0
11751.0, 13261.0
13488.0, 21786.0
11906.0, 18528.0
11614.0, 16802.0
16033.0, 20415.0
20268.0, 12846.0
14674.0, 14705.0
16410.0, 14437.0
15586.0, 21795.0
13426.0, 8656.0
17469.0, 15565.0
10269.0, 10523.0
12801.0, 16053.0
25917.0, 11259.0
20331.0, 13590.0
12421.0, 15229.0
13607.0, 16719.0
13504.0, 22564.0
15111.0, 12230.0
11211.0, 17582.0
13592.0, 13134.0
18181.0, 9689.0
14913.0, 17103.0
12750.0, 21685.0
21657.0, 17240.0
16224.0, 16170.0
22464.0, 15016.0
13570.0, 14011.0
20518.0, 13629.0
17176.0, 21888.0
11816.0, 7507.0
13599.0, 13199.0
19198.0, 12527.0
16759.0, 13508.0
14179.0, 12226.0
13014.0, 15137.0
20057.0, 15704.0
15728.0, 13413.0
13375.0, 13360.0
12102.0, 16475.0
17666.0, 24488.0
17720.0, 10835.0
12973.0, 17882.0
14682.0, 12031.0
18596.0, 22952.0
15472.0, 12342.0
19821.0, 23243.0
21863.0, 9059.0
21217.0, 19599.0
12062.0, 14781.0
13392.0, 14808.0
11506.0, 12494.0
12598.0, 13382.0
16919.0, 22497.0
24955.0, 21630.0
16436.0, 13801.0
13958.0, 9579.0
16927.0, 11432.0
15044.0, 14894.0
19848.0, 13224.0
34313.0, 12017.0
19853.0, 11345.0
20399.0, 15106.0
26191.0, 19514.0
16455.0, 10245.0
21675.0, 9409.0
18677.0, 6931.0
15254.0, 7263.0
22242.0, 10728.0
17238.0, 21102.0
16404.0, 15516.0
18444.0, 25309.0
21683.0, 13209.0
25707.0, 26977.0
15851.0, 14138.0
17525.0, 14465.0
22151.0, 14450.0
21631.0, 19068.0
18069.0, 18356.0
18006.0, 19276.0
20174.0, 16852.0
21999.0, 23013.0
18168.0, 7786.0
15552.0, 9586.0
20971.0, 9096.0
19854.0, 14069.0
16895.0, 15580.0
16751.0, 13731.0
13495.0, 15976.0
14375.0, 23676.0
15265.0, 11511.0
14703.0, 11536.0
17597.0, 12763.0
13731.0, 21709.0
18165.0, 10078.0
17574.0, 9828.0
14647.0, 9353.0
25662.0, 22974.0
14210.0, 15987.0
14042.0, 18230.0
14526.0, 11883.0
16530.0, 9565.0
13844.0, 31851.0
13979.0, 15502.0
14545.0, 17513.0
18124.0, 16377.0
15870.0, 15976.0
17530.0, 15919.0
17373.0, 26547.0
27840.0, 13887.0
16207.0, 12501.0
17155.0, 11984.0
22687.0, 12815.0
16119.0, 18630.0
14254.0, 12650.0
13738.0, 20666.0
16559.0, 12860.0
19019.0, 12373.0
19484.0, 12890.0
30912.0, 19188.0
15658.0, 23033.0
15662.0, 19216.0
23240.0, 27410.0
23538.0, 19315.0
15477.0, 17116.0
14271.0, 12526.0
18733.0, 17083.0
16538.0, 16580.0
17764.0, 19541.0
20258.0, 17385.0
18790.0, 23295.0
18123.0, 14260.0
21824.0, 15650.0
18651.0, 20079.0
20446.0, 11282.0
24788.0, 16696.0
18081.0, 13819.0
20380.0, 15190.0
30173.0, 17935.0
24601.0, 21760.0
20350.0, 17714.0
17108.0, 21674.0
20538.0, 17101.0
15468.0, 13457.0
19665.0, 12590.0
19052.0, 18365.0
23879.0, 16504.0
25859.0, 11615.0
17572.0, 15189.0
17619.0, 15098.0
14696.0, 13352.0
24854.0, 16714.0
27093.0, 19163.0
22037.0, 17930.0
20883.0, 15451.0
29206.0, 23229.0
20325.0, 17364.0
16817.0, 12505.0
22253.0, 22297.0
23503.0, 12647.0
27580.0, 11050.0
16619.0, 21210.0
17810.0, 26028.0
19659.0, 13866.0
21918.0, 22150.0
23086.0, 11474.0
27331.0, 19079.0
15981.0, 16830.0
18274.0, 18068.0
24391.0, 16924.0
29374.0, 18866.0
18661.0, 10686.0
17977.0, 8005.0
19530.0, 10359.0
27339.0, 19517.0
21935.0, 11033.0
19481.0, 17778.0
26890.0, 17641.0
26004.0, 12232.0
17046.0, 24845.0
20008.0, 14947.0
31006.0, 11299.0
23105.0, 12952.0
18177.0, 21119.0
21440.0, 16193.0
22974.0, 13112.0
22509.0, 14929.0
28798.0, 15710.0
21992.0, 12403.0
18154.0, 16387.0
17883.0, 9575.0
26145.0, 16508.0
20408.0, 15143.0
23005.0, 15846.0
18952.0, 24083.0
17478.0, 13682.0
22083.0, 14635.0
23314.0, 12822.0
29249.0, 16546.0
25341.0, 18426.0
20610.0, 19624.0
19532.0, 12551.0
30605.0, 11402.0
25204.0, 21539.0
26320.0, 13818.0
28126.0, 12733.0
21968.0, 17038.0
19262.0, 14734.0
23360.0, 19731.0
22016.0, 12138.0
27250.0, 13785.0
21050.0, 21545.0
20969.0, 27210.0
30767.0, 15924.0
26680.0, 18020.0
29685.0, 19551.0
23546.0, 18724.0
21879.0, 11831.0
19176.0, 16948.0
26992.0, 10347.0
25598.0, 25082.0
23511.0, 13337.0
22745.0, 13666.0
21805.0, 9735.0
24422.0, 21761.0
21225.0, 11416.0
22408.0, 14198.0
25456.0, 11052.0
21639.0, 11039.0
24039.0, 12128.0
25344.0, 15970.0
18816.0, 13107.0
19620.0, 10767.0
21682.0, 23147.0
26841.0, 19703.0
23524.0, 13990.0
27710.0, 22270.0
27266.0, 13805.0
24180.0, 18189.0
22490.0, 13552.0
27054.0, 16627.0
23810.0, 12536.0
19180.0, 18657.0
20362.0, 10444.0
23390.0, 17413.0
28605.0, 14382.0
28341.0, 11501.0
29765.0, 12854.0
19814.0, 20355.0
23807.0, 29755.0
30602.0, 21196.0
30925.0, 11370.0
20003.0, 11702.0
29128.0, 10267.0
22218.0, 19940.0
19338.0, 16729.0
22195.0, 15858.0
28262.0, 26774.0
23068.0, 16504.0
38395.0, 23961.0
26072.0, 13004.0
24305.0, 10319.0
22915.0, 18535.0
19987.0, 12444.0
23142.0, 14176.0
24328.0, 15290.0
22667.0, 14767.0
20197.0, 15240.0
28663.0, 14600.0
25863.0, 11264.0
25573.0, 11931.0
28363.0, 22718.0
26461.0, 24194.0
25676.0, 15452.0
35132.0, 15890.0
26085.0, 15112.0
24013.0, 21743.0
42177.0, 28484.0
25035.0, 16393.0
28672.0, 16253.0
25619.0, 10069.0
30434.0, 13963.0
29606.0, 21610.0
34786.0, 15860.0
26532.0, 19387.0
31394.0, 14848.0
22655.0, 14431.0
29566.0, 25182.0
24873.0, 17979.0
27812.0, 15827.0
20894.0, 16999.0
22195.0, 15312.0
23421.0, 16784.0
24854.0, 14169.0
30881.0, 13572.0
28397.0, 20689.0
25829.0, 15046.0
36626.0, 14666.0
25325.0, 16558.0
30822.0, 18586.0
23214.0, 11574.0
28196.0, 13787.0
26953.0, 17338.0
28955.0, 30829.0
25028.0, 15646.0
25000.0, 12959.0
29856.0, 29070.0
33041.0, 18427.0
25757.0, 23895.0
27382.0, 19379.0
25487.0, 20038.0
25564.0, 18775.0
28190.0, 11579.0
27835.0, 11634.0
35055.0, 14917.0
24788.0, 15607.0
23744.0, 13255.0
29652.0, 14586.0
26184.0, 15035.0
25955.0, 18958.0
27093.0, 19988.0
24689.0, 19245.0
34938.0, 13403.0
30222.0, 17456.0
25593.0, 13174.0
29208.0, 22025.0
27320.0, 21839.0
27852.0, 19016.0
26291.0, 29034.0
23434.0, 29847.0
25830.0, 14988.0
26757.0, 15136.0
27165.0, 14339.0
27099.0, 17324.0
24867.0, 27668.0
33341.0, 17433.0
36032.0, 24096.0
30486.0, 30948.0
30245.0, 16529.0
24781.0, 16267.0
27132.0, 15627.0
24263.0, 14957.0
26257.0, 16689.0
30009.0, 20621.0
32701.0, 17887.0
28113.0, 10820.0
30971.0, 24449.0
30609.0, 14825.0
29956.0, 18747.0
27175.0, 20625.0
33483.0, 11014.0
26834.0, 14009.0
25886.0, 18861.0
26580.0, 15182.0
25898.0, 16382.0
38437.0, 12857.0
29961.0, 21739.0
31045.0, 18440.0
42311.0, 16974.0
29174.0, 18945.0
29115.0, 18780.0
30949.0, 20323.0
35395.0, 17419.0
24724.0, 12203.0
38086.0, 24664.0
28993.0, 11593.0
27033.0, 16811.0
28597.0, 18472.0
35551.0, 22662.0
30489.0, 10786.0
26641.0, 19788.0
31812.0, 20239.0
28071.0, 9357.0
38208.0, 13664.0
29794.0, 18850.0
28270.0, 31853.0
26483.0, 14596.0
28854.0, 14435.0
28428.0, 17368.0
32310.0, 14057.0
28633.0, 13256.0
34861.0, 17726.0
32193.0, 21417.0
39121.0, 15999.0
33374.0, 21309.0
34829.0, 15964.0
28268.0, 13617.0
35188.0, 20412.0
35702.0, 16848.0
38202.0, 23614.0
29730.0, 20369.0
29673.0, 17542.0
27908.0, 10763.0
31285.0, 11453.0
41322.0, 17354.0
29334.0, 10155.0
33502.0, 22158.0
28068.0, 14638.0
38632.0, 23445.0
33149.0, 13697.0
34413.0, 11480.0
28149.0, 30715.0
37247.0, 13120.0
36318.0, 13541.0
44012.0, 11822.0
32865.0, 23942.0
36055.0, 18665.0
29330.0, 23923.0
30743.0, 17494.0
34944.0, 16709.0
33781.0, 15828.0
31392.0, 14186.0
42529.0, 17155.0
33857.0, 15134.0
32333.0, 13327.0
33044.0, 20548.0
32076.0, 11799.0
37275.0, 17482.0
34849.0, 13486.0
29653.0, 13491.0
33639.0, 19427.0
31907.0, 16909.0
36701.0, 17821.0
35092.0, 17022.0
35377.0, 17128.0
33664.0, 21135.0
40653.0, 14456.0
31152.0, 16959.0
34463.0, 13881.0
34162.0, 19895.0
37417.0, 15654.0
34672.0, 13455.0
37640.0, 25096.0
35505.0, 19706.0
37616.0, 21100.0
38488.0, 18293.0
30722.0, 13825.0
32810.0, 25271.0
42129.0, 15789.0
34556.0, 28189.0
33986.0, 17486.0
32530.0, 14234.0
40537.0, 14677.0
32596.0, 22309.0
35341.0, 21459.0
35778.0, 25980.0
35261.0, 15374.0
39374.0, 14141.0
37748.0, 19865.0
47086.0, 31190.0
38611.0, 22375.0
32090.0, 14322.0
39980.0, 17875.0
32574.0, 18513.0
33757.0, 27044.0
38357.0, 15153.0
40812.0, 23238.0
38594.0, 13283.0
38780.0, 22856.0
40414.0, 15296.0
36373.0, 20529.0
34427.0, 23853.0
32730.0, 21781.0
40014.0, 26194.0
31776.0, 18938.0
33360.0, 12698.0
38183.0, 20989.0
42259.0, 16826.0
39743.0, 15326.0
40731.0, 25558.0
43959.0, 21059.0
37074.0, 19464.0
41082.0, 18492.0
37518.0, 12883.0
31929.0, 30527.0
37399.0, 19752.0
42621.0, 18887.0
40257.0, 18341.0
41329.0, 24730.0
39701.0, 18516.0
34724.0, 19450.0
34615.0, 25546.0
37340.0, 22534.0
34439.0, 28270.0
34858.0, 28386.0
35610.0, 22189.0
33223.0, 19139.0
37605.0, 30371.0
41253.0, 18772.0
37631.0, 27339.0
38728.0, 20745.0
36910.0, 31570.0
40768.0, 29095.0
37778.0, 17705.0
46031.0, 20082.0
41495.0, 26804.0
39538.0, 24711.0
36475.0, 17149.0
43950.0, 18972.0
40434.0, 25135.0
41529.0, 23590.0
37158.0, 19680.0
40453.0, 25122.0
39126.0, 19958.0
41161.0, 27742.0
39021.0, 17899.0
37423.0, 34363.0
38558.0, 24306.0
48722.0, 32324.0
47099.0, 26101.0
50083.0, 20020.0
50346.0, 19422.0
48149.0, 24824.0
40898.0, 18653.0
41184.0, 25224.0
49411.0, 20858.0
38865.0, 21530.0
46838.0, 22421.0
38312.0, 23369.0
40445.0, 31295.0
39701.0, 33441.0
45886.0, 26347.0
41549.0, 25782.0
43821.0, 30312.0
42960.0, 34049.0
43316.0, 28123.0
47539.0, 22661.0
42529.0, 28267.0
42757.0, 31787.0
45376.0, 27216.0
38371.0, 29354.0
40977.0, 30782.0
43155.0, 29456.0
42402.0, 27339.0
44727.0, 23367.0
40779.0, 31770.0
37371.0, 40527.0
39655.0, 34443.0
45708.0, 39462.0
44143.0, 46433.0
42566.0, 26106.0
47781.0, 34039.0
39751.0, 30857.0
42402.0, 34476.0
42057.0, 32924.0
36491.0, 32864.0
39252.0, 41354.0
41471.0, 41626.0
50736.0, 39473.0
40577.0, 43853.0
39612.0, 38740.0
42212.0, 33944.0
45804.0, 36848.0
42053.0, 43611.0
43050.0, 37899.0
42195.0, 42067.0
44077.0, 41759.0
43651.0, 39183.0
46680.0, 41048.0
44791.0, 40645.0
43379.0, 41592.0
43309.0, 42143.0
39624.0, 36482.0
48257.0, 39212.0
47105.0, 58304.0
41483.0, 52292.0
44479.0, 53115.0
50168.0, 49993.0
53323.0, 46056.0
41747.0, 50371.0
40203.0, 50751.0
40954.0, 55097.0
41860.0, 54006.0
46597.0, 52591.0
48068.0, 46928.0
41679.0, 52011.0
55752.0, 39459.0
43974.0, 43188.0
48151.0, 51063.0
49501.0, 48825.0
53273.0, 49364.0
42442.0, 48478.0
61572.0, 60632.0
47752.0, 52820.0
52413.0, 46997.0
50730.0, 50538.0
44597.0, 50298.0
47545.0, 53639.0
48993.0, 55727.0
49815.0, 54490.0
62668.0, 60607.0
48366.0, 55908.0
44673.0, 57840.0
47622.0, 60250.0
54049.0, 53357.0
55932.0, 50388.0
47898.0, 53676.0
48989.0, 57900.0
48296.0, 57559.0
46970.0, 56778.0
55328.0, 59516.0
47454.0, 56358.0
56825.0, 60751.0
56083.0, 66446.0
58621.0, 57661.0
45911.0, 68038.0
60529.0, 56097.0
52972.0, 59890.0
46772.0, 62010.0
53072.0, 51839.0
53363.0, 58945.0
50703.0, 65928.0
57328.0, 66415.0
48262.0, 63838.0
54864.0, 59010.0
47540.0, 62720.0
47050.0, 69993.0
54446.0, 70176.0
50177.0, 67969.0
58342.0, 76866.0
54948.0, 61611.0
51902.0, 57799.0
49768.0, 66159.0
59424.0, 64020.0
55422.0, 62634.0
52651.0, 64078.0
54093.0, 67461.0
65093.0, 62902.0
57296.0, 63648.0
59434.0, 60746.0
62010.0, 63462.0
50616.0, 69342.0
59503.0, 73576.0
63530.0, 62339.0
57123.0, 67918.0
64496.0, 66408.0
55870.0, 61294.0
53001.0, 72056.0
62266.0, 63826.0
57964.0, 71623.0
57597.0, 61997.0
60286.0, 74051.0
54158.0, 63629.0
60672.0, 64781.0
65315.0, 66942.0
56474.0, 80139.0
68462.0, 69605.0
55198.0, 73802.0
57444.0, 73147.0
55448.0, 79945.0
56898.0, 74892.0
59679.0, 80675.0
60526.0, 70929.0
59155.0, 72589.0
59270.0, 68861.0
57608.0, 63894.0
61032.0, 79884.0
64223.0, 73323.0
52014.0, 79140.0
61188.0, 77428.0
57188.0, 76077.0
60169.0, 73601.0
55261.0, 68275.0
59404.0, 71977.0
59120.0, 72909.0
55285.0, 71359.0
56189.0, 82153.0
58493.0, 90291.0
63689.0, 78134.0
63173.0, 81405.0
58015.0, 80698.0
56368.0, 70265.0
60388.0, 82652.0
61071.0, 81046.0
56464.0, 81308.0
61775.0, 87281.0
62403.0, 82262.0
60110.0, 79588.0
59159.0, 80637.0
59760.0, 83438.0
56951.0, 83486.0
63678.0, 82105.0
66189.0, 90850.0
63416.0, 88173.0
78888.0, 79442.0
57166.0, 83096.0
55989.0, 96779.0
58644.0, 85641.0
61855.0, 87333.0
59022.0, 88456.0
57798.0, 94061.0
69037.0, 90002.0
69271.0, 79188.0
65181.0, 83360.0
65874.0, 89222.0
61484.0, 80536.0
61190.0, 94732.0
